Station ID,Time,In,Out
252,2017-09-14 02:00:00,0,1
252,2017-09-14 04:00:00,1,1
252,2017-09-14 06:00:00,2,1
252,2017-09-14 08:00:00,6,10
252,2017-09-14 10:00:00,7,2
252,2017-09-14 12:00:00,8,5
252,2017-09-14 14:00:00,7,5
252,2017-09-14 16:00:00,9,7
252,2017-09-14 18:00:00,8,6
252,2017-09-14 20:00:00,2,2
252,2017-09-14 22:00:00,1,3
252,2017-09-15 00:00:00,1,2
252,2017-09-15 02:00:00,0,1
252,2017-09-15 04:00:00,1,1
252,2017-09-15 06:00:00,2,1
252,2017-09-15 08:00:00,6,11
252,2017-09-15 10:00:00,6,2
252,2017-09-15 12:00:00,8,5
252,2017-09-15 14:00:00,6,6
252,2017-09-15 16:00:00,8,6
252,2017-09-15 18:00:00,8,6
252,2017-09-15 20:00:00,2,2
252,2017-09-15 22:00:00,1,2
252,2017-09-16 00:00:00,1,2
252,2017-09-16 02:00:00,0,0
252,2017-09-16 04:00:00,0,0
252,2017-09-16 06:00:00,2,1
252,2017-09-16 08:00:00,5,11
252,2017-09-16 10:00:00,6,2
252,2017-09-16 12:00:00,9,7
252,2017-09-16 14:00:00,8,9
252,2017-09-16 16:00:00,10,6
252,2017-09-16 18:00:00,10,6
252,2017-09-16 20:00:00,2,2
252,2017-09-16 22:00:00,2,2
252,2017-09-17 00:00:00,1,2
252,2017-09-17 02:00:00,0,0
252,2017-09-17 04:00:00,0,0
252,2017-09-17 06:00:00,2,1
252,2017-09-17 08:00:00,4,11
252,2017-09-17 10:00:00,4,2
252,2017-09-17 12:00:00,7,6
252,2017-09-17 14:00:00,8,8
252,2017-09-17 16:00:00,11,6
252,2017-09-17 18:00:00,9,5
252,2017-09-17 20:00:00,1,1
252,2017-09-17 22:00:00,2,2
252,2017-09-18 00:00:00,2,3
252,2017-09-18 02:00:00,0,0
252,2017-09-18 04:00:00,0,0
252,2017-09-18 06:00:00,2,1
252,2017-09-18 08:00:00,5,11
252,2017-09-18 10:00:00,5,3
252,2017-09-18 12:00:00,8,5
252,2017-09-18 14:00:00,9,8
252,2017-09-18 16:00:00,13,9
252,2017-09-18 18:00:00,11,7
252,2017-09-18 20:00:00,2,2
252,2017-09-18 22:00:00,2,2
252,2017-09-19 00:00:00,2,3
252,2017-09-19 02:00:00,0,0
252,2017-09-19 04:00:00,0,0
252,2017-09-19 06:00:00,2,1
252,2017-09-19 08:00:00,5,14
252,2017-09-19 10:00:00,5,3
252,2017-09-19 12:00:00,7,5
252,2017-09-19 14:00:00,10,9
252,2017-09-19 16:00:00,13,8
252,2017-09-19 18:00:00,14,8
252,2017-09-19 20:00:00,2,2
252,2017-09-19 22:00:00,2,2
253,2017-09-10 00:00:00,0,0
253,2017-09-10 02:00:00,0,0
253,2017-09-10 04:00:00,0,0
253,2017-09-10 06:00:00,1,6
253,2017-09-10 08:00:00,3,15
253,2017-09-10 10:00:00,1,6
253,2017-09-10 12:00:00,3,3
253,2017-09-10 14:00:00,1,3
253,2017-09-10 16:00:00,6,3
253,2017-09-10 18:00:00,13,6
253,2017-09-10 20:00:00,4,3
253,2017-09-10 22:00:00,3,1
253,2017-09-11 00:00:00,1,0
253,2017-09-11 02:00:00,0,0
253,2017-09-11 04:00:00,0,0
253,2017-09-11 06:00:00,1,5
253,2017-09-11 08:00:00,3,16
253,2017-09-11 10:00:00,2,6
253,2017-09-11 12:00:00,4,4
253,2017-09-11 14:00:00,2,4
253,2017-09-11 16:00:00,6,4
253,2017-09-11 18:00:00,12,6
253,2017-09-11 20:00:00,4,3
253,2017-09-11 22:00:00,3,1
253,2017-09-12 00:00:00,1,0
253,2017-09-12 02:00:00,0,0
253,2017-09-12 04:00:00,0,0
253,2017-09-12 06:00:00,2,5
253,2017-09-12 08:00:00,3,18
253,2017-09-12 10:00:00,2,6
253,2017-09-12 12:00:00,4,4
253,2017-09-12 14:00:00,2,4
253,2017-09-12 16:00:00,5,3
253,2017-09-12 18:00:00,11,5
253,2017-09-12 20:00:00,3,3
253,2017-09-12 22:00:00,3,1
253,2017-09-13 00:00:00,1,0
253,2017-09-13 02:00:00,0,0
253,2017-09-13 04:00:00,0,0
253,2017-09-13 06:00:00,2,5
253,2017-09-13 08:00:00,4,19
253,2017-09-13 10:00:00,2,7
253,2017-09-13 12:00:00,4,4
253,2017-09-13 14:00:00,3,4
253,2017-09-13 16:00:00,6,4
253,2017-09-13 18:00:00,11,5
253,2017-09-13 20:00:00,3,3
253,2017-09-13 22:00:00,3,1
253,2017-09-14 00:00:00,0,0
253,2017-09-14 02:00:00,0,0
253,2017-09-14 04:00:00,0,0
253,2017-09-14 06:00:00,2,4
253,2017-09-14 08:00:00,4,18
253,2017-09-14 10:00:00,2,7
253,2017-09-14 12:00:00,4,5
253,2017-09-14 14:00:00,3,5
253,2017-09-14 16:00:00,6,4
253,2017-09-14 18:00:00,9,5
253,2017-09-14 20:00:00,4,2
253,2017-09-14 22:00:00,3,1
253,2017-09-15 00:00:00,1,0
253,2017-09-15 02:00:00,0,0
253,2017-09-15 04:00:00,0,0
253,2017-09-15 06:00:00,2,4
253,2017-09-15 08:00:00,4,18
253,2017-09-15 10:00:00,3,7
253,2017-09-15 12:00:00,4,4
253,2017-09-15 14:00:00,3,4
253,2017-09-15 16:00:00,6,4
253,2017-09-15 18:00:00,10,6
253,2017-09-15 20:00:00,4,3
253,2017-09-15 22:00:00,3,1
253,2017-09-16 00:00:00,1,0
253,2017-09-16 02:00:00,0,0
253,2017-09-16 04:00:00,0,0
253,2017-09-16 06:00:00,2,5
253,2017-09-16 08:00:00,4,20
253,2017-09-16 10:00:00,3,6
253,2017-09-16 12:00:00,4,4
253,2017-09-16 14:00:00,3,4
253,2017-09-16 16:00:00,6,4
253,2017-09-16 18:00:00,9,5
253,2017-09-16 20:00:00,4,2
253,2017-09-16 22:00:00,2,1
253,2017-09-17 00:00:00,1,0
253,2017-09-17 02:00:00,0,0
253,2017-09-17 04:00:00,0,0
253,2017-09-17 06:00:00,2,5
253,2017-09-17 08:00:00,4,19
253,2017-09-17 10:00:00,3,5
253,2017-09-17 12:00:00,4,4
253,2017-09-17 14:00:00,3,5
253,2017-09-17 16:00:00,6,5
253,2017-09-17 18:00:00,10,6
253,2017-09-17 20:00:00,4,2
253,2017-09-17 22:00:00,1,1
253,2017-09-18 00:00:00,0,1
253,2017-09-18 02:00:00,1,0
253,2017-09-18 04:00:00,0,0
253,2017-09-18 06:00:00,2,5
253,2017-09-18 08:00:00,4,19
253,2017-09-18 10:00:00,2,4
253,2017-09-18 12:00:00,4,5
253,2017-09-18 14:00:00,4,4
253,2017-09-18 16:00:00,7,5
253,2017-09-18 18:00:00,10,6
253,2017-09-18 20:00:00,3,2
253,2017-09-18 22:00:00,1,1
253,2017-09-19 00:00:00,0,1
253,2017-09-19 02:00:00,1,0
253,2017-09-19 04:00:00,0,0
253,2017-09-19 06:00:00,2,5
253,2017-09-19 08:00:00,4,18
253,2017-09-19 10:00:00,2,4
253,2017-09-19 12:00:00,4,4
253,2017-09-19 14:00:00,3,4
253,2017-09-19 16:00:00,7,5
253,2017-09-19 18:00:00,11,6
253,2017-09-19 20:00:00,4,2
253,2017-09-19 22:00:00,1,0
254,2017-09-10 00:00:00,1,1
254,2017-09-10 02:00:00,0,0
254,2017-09-10 04:00:00,0,0
254,2017-09-10 06:00:00,1,4
254,2017-09-10 08:00:00,9,9
254,2017-09-10 10:00:00,4,3
254,2017-09-10 12:00:00,4,5
254,2017-09-10 14:00:00,4,4
254,2017-09-10 16:00:00,4,6
254,2017-09-10 18:00:00,9,7
254,2017-09-10 20:00:00,4,4
254,2017-09-10 22:00:00,1,2
254,2017-09-11 00:00:00,1,1
254,2017-09-11 02:00:00,0,0
254,2017-09-11 04:00:00,0,0
254,2017-09-11 06:00:00,1,4
254,2017-09-11 08:00:00,9,9
254,2017-09-11 10:00:00,4,2
254,2017-09-11 12:00:00,3,4
254,2017-09-11 14:00:00,4,4
254,2017-09-11 16:00:00,4,6
254,2017-09-11 18:00:00,9,7
254,2017-09-11 20:00:00,3,3
254,2017-09-11 22:00:00,1,2
254,2017-09-12 00:00:00,1,1
254,2017-09-12 02:00:00,0,0
254,2017-09-12 04:00:00,0,0
254,2017-09-12 06:00:00,2,5
254,2017-09-12 08:00:00,9,10
254,2017-09-12 10:00:00,3,2
254,2017-09-12 12:00:00,3,4
254,2017-09-12 14:00:00,4,4
254,2017-09-12 16:00:00,4,6
254,2017-09-12 18:00:00,8,7
254,2017-09-12 20:00:00,3,3
254,2017-09-12 22:00:00,1,2
254,2017-09-13 00:00:00,1,1
254,2017-09-13 02:00:00,0,0
254,2017-09-13 04:00:00,0,0
254,2017-09-13 06:00:00,2,4
254,2017-09-13 08:00:00,9,9
254,2017-09-13 10:00:00,4,2
254,2017-09-13 12:00:00,3,4
254,2017-09-13 14:00:00,3,4
254,2017-09-13 16:00:00,4,6
254,2017-09-13 18:00:00,8,7
254,2017-09-13 20:00:00,3,3
254,2017-09-13 22:00:00,1,2
254,2017-09-14 00:00:00,1,1
254,2017-09-14 02:00:00,0,0
254,2017-09-14 04:00:00,0,0
254,2017-09-14 06:00:00,1,3
254,2017-09-14 08:00:00,9,9
254,2017-09-14 10:00:00,3,2
254,2017-09-14 12:00:00,3,3
254,2017-09-14 14:00:00,3,4
254,2017-09-14 16:00:00,5,6
254,2017-09-14 18:00:00,8,7
254,2017-09-14 20:00:00,3,3
254,2017-09-14 22:00:00,1,2
254,2017-09-15 00:00:00,1,1
254,2017-09-15 02:00:00,0,0
254,2017-09-15 04:00:00,0,0
254,2017-09-15 06:00:00,1,3
254,2017-09-15 08:00:00,10,9
254,2017-09-15 10:00:00,2,3
254,2017-09-15 12:00:00,3,3
254,2017-09-15 14:00:00,3,4
254,2017-09-15 16:00:00,5,6
254,2017-09-15 18:00:00,7,7
254,2017-09-15 20:00:00,3,2
254,2017-09-15 22:00:00,1,2
254,2017-09-16 00:00:00,1,1
254,2017-09-16 02:00:00,0,0
254,2017-09-16 04:00:00,0,0
254,2017-09-16 06:00:00,1,4
254,2017-09-16 08:00:00,11,10
254,2017-09-16 10:00:00,2,2
254,2017-09-16 12:00:00,3,4
254,2017-09-16 14:00:00,3,5
254,2017-09-16 16:00:00,5,6
254,2017-09-16 18:00:00,8,7
254,2017-09-16 20:00:00,3,3
254,2017-09-16 22:00:00,1,2
254,2017-09-17 00:00:00,1,0
254,2017-09-17 02:00:00,0,0
254,2017-09-17 04:00:00,0,0
254,2017-09-17 06:00:00,1,4
254,2017-09-17 08:00:00,11,10
254,2017-09-17 10:00:00,3,3
254,2017-09-17 12:00:00,3,5
254,2017-09-17 14:00:00,3,4
254,2017-09-17 16:00:00,5,7
254,2017-09-17 18:00:00,8,7
254,2017-09-17 20:00:00,3,4
254,2017-09-17 22:00:00,1,2
254,2017-09-18 00:00:00,0,0
254,2017-09-18 02:00:00,0,0
254,2017-09-18 04:00:00,0,0
254,2017-09-18 06:00:00,1,4
254,2017-09-18 08:00:00,11,10
254,2017-09-18 10:00:00,2,3
254,2017-09-18 12:00:00,4,6
254,2017-09-18 14:00:00,2,4
254,2017-09-18 16:00:00,6,8
254,2017-09-18 18:00:00,9,7
254,2017-09-18 20:00:00,4,5
254,2017-09-18 22:00:00,1,2
254,2017-09-19 00:00:00,0,0
254,2017-09-19 02:00:00,0,0
254,2017-09-19 04:00:00,0,0
254,2017-09-19 06:00:00,1,4
254,2017-09-19 08:00:00,11,9
254,2017-09-19 10:00:00,2,3
254,2017-09-19 12:00:00,4,6
254,2017-09-19 14:00:00,2,4
254,2017-09-19 16:00:00,6,9
254,2017-09-19 18:00:00,9,7
254,2017-09-19 20:00:00,3,5
254,2017-09-19 22:00:00,1,1
255,2017-09-10 00:00:00,1,0
255,2017-09-10 02:00:00,0,0
255,2017-09-10 04:00:00,0,0
255,2017-09-10 06:00:00,0,4
255,2017-09-10 08:00:00,1,7
255,2017-09-10 10:00:00,2,5
255,2017-09-10 12:00:00,3,4
255,2017-09-10 14:00:00,5,5
255,2017-09-10 16:00:00,6,5
255,2017-09-10 18:00:00,8,5
255,2017-09-10 20:00:00,3,2
255,2017-09-10 22:00:00,1,0
255,2017-09-11 00:00:00,1,0
255,2017-09-11 02:00:00,0,0
255,2017-09-11 04:00:00,0,0
255,2017-09-11 06:00:00,0,4
255,2017-09-11 08:00:00,1,7
255,2017-09-11 10:00:00,3,5
255,2017-09-11 12:00:00,3,5
255,2017-09-11 14:00:00,5,5
255,2017-09-11 16:00:00,6,4
255,2017-09-11 18:00:00,9,5
255,2017-09-11 20:00:00,3,1
255,2017-09-11 22:00:00,1,0
255,2017-09-12 00:00:00,0,1
255,2017-09-12 02:00:00,0,0
255,2017-09-12 04:00:00,0,1
255,2017-09-12 06:00:00,0,5
255,2017-09-12 08:00:00,1,7
255,2017-09-12 10:00:00,3,5
255,2017-09-12 12:00:00,3,4
255,2017-09-12 14:00:00,5,4
255,2017-09-12 16:00:00,5,3
255,2017-09-12 18:00:00,8,4
255,2017-09-12 20:00:00,3,1
255,2017-09-12 22:00:00,1,0
255,2017-09-13 00:00:00,0,0
255,2017-09-13 02:00:00,0,0
255,2017-09-13 04:00:00,0,1
255,2017-09-13 06:00:00,1,5
255,2017-09-13 08:00:00,1,6
255,2017-09-13 10:00:00,3,5
255,2017-09-13 12:00:00,3,4
255,2017-09-13 14:00:00,5,3
255,2017-09-13 16:00:00,6,4
255,2017-09-13 18:00:00,9,4
255,2017-09-13 20:00:00,3,1
255,2017-09-13 22:00:00,1,0
255,2017-09-14 00:00:00,0,0
255,2017-09-14 02:00:00,0,0
255,2017-09-14 04:00:00,0,1
255,2017-09-14 06:00:00,1,4
255,2017-09-14 08:00:00,1,6
255,2017-09-14 10:00:00,3,5
255,2017-09-14 12:00:00,3,4
255,2017-09-14 14:00:00,5,3
255,2017-09-14 16:00:00,6,4
255,2017-09-14 18:00:00,9,4
255,2017-09-14 20:00:00,3,1
255,2017-09-14 22:00:00,1,0
255,2017-09-15 00:00:00,0,0
255,2017-09-15 02:00:00,0,0
255,2017-09-15 04:00:00,0,1
255,2017-09-15 06:00:00,1,4
255,2017-09-15 08:00:00,0,6
255,2017-09-15 10:00:00,3,4
255,2017-09-15 12:00:00,3,4
255,2017-09-15 14:00:00,5,3
255,2017-09-15 16:00:00,6,4
255,2017-09-15 18:00:00,8,3
255,2017-09-15 20:00:00,3,1
255,2017-09-15 22:00:00,1,0
255,2017-09-16 00:00:00,0,0
255,2017-09-16 02:00:00,0,0
255,2017-09-16 04:00:00,0,1
255,2017-09-16 06:00:00,1,4
255,2017-09-16 08:00:00,0,7
255,2017-09-16 10:00:00,3,5
255,2017-09-16 12:00:00,3,4
255,2017-09-16 14:00:00,5,2
255,2017-09-16 16:00:00,6,5
255,2017-09-16 18:00:00,9,3
255,2017-09-16 20:00:00,3,1
255,2017-09-16 22:00:00,1,1
255,2017-09-17 00:00:00,0,0
255,2017-09-17 02:00:00,0,0
255,2017-09-17 04:00:00,0,1
255,2017-09-17 06:00:00,1,4
255,2017-09-17 08:00:00,1,8
255,2017-09-17 10:00:00,2,4
255,2017-09-17 12:00:00,3,4
255,2017-09-17 14:00:00,4,2
255,2017-09-17 16:00:00,7,4
255,2017-09-17 18:00:00,9,3
255,2017-09-17 20:00:00,3,0
255,2017-09-17 22:00:00,0,1
255,2017-09-18 00:00:00,0,1
255,2017-09-18 02:00:00,0,0
255,2017-09-18 04:00:00,0,1
255,2017-09-18 06:00:00,1,4
255,2017-09-18 08:00:00,1,8
255,2017-09-18 10:00:00,1,4
255,2017-09-18 12:00:00,3,5
255,2017-09-18 14:00:00,4,3
255,2017-09-18 16:00:00,7,4
255,2017-09-18 18:00:00,10,4
255,2017-09-18 20:00:00,4,0
255,2017-09-18 22:00:00,0,1
255,2017-09-19 00:00:00,0,0
255,2017-09-19 02:00:00,0,0
255,2017-09-19 04:00:00,0,1
255,2017-09-19 06:00:00,2,5
255,2017-09-19 08:00:00,1,9
255,2017-09-19 10:00:00,1,4
255,2017-09-19 12:00:00,3,5
255,2017-09-19 14:00:00,4,3
255,2017-09-19 16:00:00,8,5
255,2017-09-19 18:00:00,11,4
255,2017-09-19 20:00:00,3,0
255,2017-09-19 22:00:00,0,1
256,2017-09-10 00:00:00,0,0
256,2017-09-10 02:00:00,0,0
256,2017-09-10 04:00:00,0,0
256,2017-09-10 06:00:00,1,0
256,2017-09-10 08:00:00,6,1
256,2017-09-10 10:00:00,2,1
256,2017-09-10 12:00:00,1,1
256,2017-09-10 14:00:00,1,1
256,2017-09-10 16:00:00,1,4
256,2017-09-10 18:00:00,0,5
256,2017-09-10 20:00:00,0,1
256,2017-09-10 22:00:00,0,0
256,2017-09-11 00:00:00,0,0
256,2017-09-11 02:00:00,0,0
256,2017-09-11 04:00:00,0,0
256,2017-09-11 06:00:00,1,0
256,2017-09-11 08:00:00,6,1
256,2017-09-11 10:00:00,3,1
256,2017-09-11 12:00:00,1,1
256,2017-09-11 14:00:00,1,1
256,2017-09-11 16:00:00,1,4
256,2017-09-11 18:00:00,0,5
256,2017-09-11 20:00:00,0,1
256,2017-09-11 22:00:00,0,0
256,2017-09-12 00:00:00,0,0
256,2017-09-12 02:00:00,0,0
256,2017-09-12 04:00:00,0,0
256,2017-09-12 06:00:00,1,0
256,2017-09-12 08:00:00,6,0
256,2017-09-12 10:00:00,3,1
256,2017-09-12 12:00:00,1,1
256,2017-09-12 14:00:00,1,1
256,2017-09-12 16:00:00,1,3
256,2017-09-12 18:00:00,1,4
256,2017-09-12 20:00:00,0,1
256,2017-09-12 22:00:00,0,0
256,2017-09-13 00:00:00,0,1
256,2017-09-13 02:00:00,0,0
256,2017-09-13 04:00:00,0,0
256,2017-09-13 06:00:00,1,0
256,2017-09-13 08:00:00,6,1
256,2017-09-13 10:00:00,3,1
256,2017-09-13 12:00:00,1,1
256,2017-09-13 14:00:00,1,1
256,2017-09-13 16:00:00,1,3
256,2017-09-13 18:00:00,1,4
256,2017-09-13 20:00:00,0,1
256,2017-09-13 22:00:00,0,0
256,2017-09-14 00:00:00,0,1
256,2017-09-14 02:00:00,0,0
256,2017-09-14 04:00:00,0,0
256,2017-09-14 06:00:00,1,0
256,2017-09-14 08:00:00,6,1
256,2017-09-14 10:00:00,3,1
256,2017-09-14 12:00:00,1,1
256,2017-09-14 14:00:00,1,1
256,2017-09-14 16:00:00,1,2
256,2017-09-14 18:00:00,1,4
256,2017-09-14 20:00:00,0,2
256,2017-09-14 22:00:00,0,0
256,2017-09-15 00:00:00,0,1
256,2017-09-15 02:00:00,0,0
256,2017-09-15 04:00:00,0,0
256,2017-09-15 06:00:00,1,0
256,2017-09-15 08:00:00,7,1
256,2017-09-15 10:00:00,2,1
256,2017-09-15 12:00:00,1,2
256,2017-09-15 14:00:00,1,1
256,2017-09-15 16:00:00,2,3
256,2017-09-15 18:00:00,1,4
256,2017-09-15 20:00:00,0,2
256,2017-09-15 22:00:00,0,0
256,2017-09-16 00:00:00,0,0
256,2017-09-16 02:00:00,0,0
256,2017-09-16 04:00:00,0,0
256,2017-09-16 06:00:00,2,0
256,2017-09-16 08:00:00,7,1
256,2017-09-16 10:00:00,2,1
256,2017-09-16 12:00:00,1,2
256,2017-09-16 14:00:00,1,1
256,2017-09-16 16:00:00,1,3
256,2017-09-16 18:00:00,1,5
256,2017-09-16 20:00:00,0,2
256,2017-09-16 22:00:00,0,0
256,2017-09-17 00:00:00,0,0
256,2017-09-17 02:00:00,0,0
256,2017-09-17 04:00:00,0,0
256,2017-09-17 06:00:00,2,0
256,2017-09-17 08:00:00,8,1
256,2017-09-17 10:00:00,3,1
256,2017-09-17 12:00:00,1,2
256,2017-09-17 14:00:00,1,1
256,2017-09-17 16:00:00,2,4
256,2017-09-17 18:00:00,2,5
256,2017-09-17 20:00:00,0,2
256,2017-09-17 22:00:00,0,0
256,2017-09-18 00:00:00,0,0
256,2017-09-18 02:00:00,0,0
256,2017-09-18 04:00:00,0,0
256,2017-09-18 06:00:00,2,0
256,2017-09-18 08:00:00,7,1
256,2017-09-18 10:00:00,2,1
256,2017-09-18 12:00:00,2,2
256,2017-09-18 14:00:00,1,1
256,2017-09-18 16:00:00,2,5
256,2017-09-18 18:00:00,2,5
256,2017-09-18 20:00:00,0,2
256,2017-09-18 22:00:00,0,0
256,2017-09-19 00:00:00,0,0
256,2017-09-19 02:00:00,0,0
256,2017-09-19 04:00:00,0,0
256,2017-09-19 06:00:00,3,0
256,2017-09-19 08:00:00,8,1
256,2017-09-19 10:00:00,2,2
256,2017-09-19 12:00:00,2,2
256,2017-09-19 14:00:00,1,2
256,2017-09-19 16:00:00,2,5
256,2017-09-19 18:00:00,2,6
256,2017-09-19 20:00:00,1,2
256,2017-09-19 22:00:00,0,1
257,2017-09-10 00:00:00,0,1
257,2017-09-10 02:00:00,0,0
257,2017-09-10 04:00:00,0,0
257,2017-09-10 06:00:00,0,2
257,2017-09-10 08:00:00,2,1
257,2017-09-10 10:00:00,3,2
257,2017-09-10 12:00:00,2,2
257,2017-09-10 14:00:00,3,3
257,2017-09-10 16:00:00,6,5
257,2017-09-10 18:00:00,5,5
257,2017-09-10 20:00:00,2,1
257,2017-09-10 22:00:00,0,1
257,2017-09-11 00:00:00,0,1
257,2017-09-11 02:00:00,0,0
257,2017-09-11 04:00:00,0,0
257,2017-09-11 06:00:00,0,1
257,2017-09-11 08:00:00,3,1
257,2017-09-11 10:00:00,3,3
257,2017-09-11 12:00:00,3,2
257,2017-09-11 14:00:00,4,3
257,2017-09-11 16:00:00,5,5
257,2017-09-11 18:00:00,5,5
257,2017-09-11 20:00:00,2,2
257,2017-09-11 22:00:00,0,1
257,2017-09-12 00:00:00,0,1
257,2017-09-12 02:00:00,0,0
257,2017-09-12 04:00:00,0,0
257,2017-09-12 06:00:00,0,2
257,2017-09-12 08:00:00,3,2
257,2017-09-12 10:00:00,3,3
257,2017-09-12 12:00:00,3,1
257,2017-09-12 14:00:00,3,3
257,2017-09-12 16:00:00,5,5
257,2017-09-12 18:00:00,5,5
257,2017-09-12 20:00:00,1,2
257,2017-09-12 22:00:00,0,1
257,2017-09-13 00:00:00,0,1
257,2017-09-13 02:00:00,0,0
257,2017-09-13 04:00:00,0,0
257,2017-09-13 06:00:00,0,1
257,2017-09-13 08:00:00,3,3
257,2017-09-13 10:00:00,4,3
257,2017-09-13 12:00:00,3,1
257,2017-09-13 14:00:00,4,3
257,2017-09-13 16:00:00,5,5
257,2017-09-13 18:00:00,4,4
257,2017-09-13 20:00:00,1,1
257,2017-09-13 22:00:00,0,1
257,2017-09-14 00:00:00,0,1
257,2017-09-14 02:00:00,0,0
257,2017-09-14 04:00:00,0,0
257,2017-09-14 06:00:00,0,2
257,2017-09-14 08:00:00,3,3
257,2017-09-14 10:00:00,4,4
257,2017-09-14 12:00:00,3,1
257,2017-09-14 14:00:00,4,3
257,2017-09-14 16:00:00,5,4
257,2017-09-14 18:00:00,5,5
257,2017-09-14 20:00:00,1,1
257,2017-09-14 22:00:00,0,1
257,2017-09-15 00:00:00,0,1
257,2017-09-15 02:00:00,0,0
257,2017-09-15 04:00:00,0,0
257,2017-09-15 06:00:00,0,2
257,2017-09-15 08:00:00,3,4
257,2017-09-15 10:00:00,4,3
257,2017-09-15 12:00:00,3,2
257,2017-09-15 14:00:00,4,2
257,2017-09-15 16:00:00,5,4
257,2017-09-15 18:00:00,4,5
257,2017-09-15 20:00:00,1,1
257,2017-09-15 22:00:00,0,1
257,2017-09-16 00:00:00,0,1
257,2017-09-16 02:00:00,0,0
257,2017-09-16 04:00:00,0,0
257,2017-09-16 06:00:00,0,2
257,2017-09-16 08:00:00,3,4
257,2017-09-16 10:00:00,4,3
257,2017-09-16 12:00:00,3,2
257,2017-09-16 14:00:00,5,3
257,2017-09-16 16:00:00,5,4
257,2017-09-16 18:00:00,3,5
257,2017-09-16 20:00:00,1,2
257,2017-09-16 22:00:00,0,1
257,2017-09-17 00:00:00,0,1
257,2017-09-17 02:00:00,0,0
257,2017-09-17 04:00:00,0,0
257,2017-09-17 06:00:00,0,2
257,2017-09-17 08:00:00,3,4
257,2017-09-17 10:00:00,5,3
257,2017-09-17 12:00:00,3,2
257,2017-09-17 14:00:00,5,4
257,2017-09-17 16:00:00,5,4
257,2017-09-17 18:00:00,4,5
257,2017-09-17 20:00:00,1,2
257,2017-09-17 22:00:00,0,0
257,2017-09-18 00:00:00,0,0
257,2017-09-18 02:00:00,0,0
257,2017-09-18 04:00:00,0,0
257,2017-09-18 06:00:00,0,2
257,2017-09-18 08:00:00,3,4
257,2017-09-18 10:00:00,4,2
257,2017-09-18 12:00:00,3,2
257,2017-09-18 14:00:00,4,3
257,2017-09-18 16:00:00,5,3
257,2017-09-18 18:00:00,3,5
257,2017-09-18 20:00:00,1,2
257,2017-09-18 22:00:00,0,0
257,2017-09-19 00:00:00,0,1
257,2017-09-19 02:00:00,0,0
257,2017-09-19 04:00:00,0,0
257,2017-09-19 06:00:00,0,2
257,2017-09-19 08:00:00,4,5
257,2017-09-19 10:00:00,4,3
257,2017-09-19 12:00:00,4,2
257,2017-09-19 14:00:00,4,3
257,2017-09-19 16:00:00,5,4
257,2017-09-19 18:00:00,4,6
257,2017-09-19 20:00:00,1,2
257,2017-09-19 22:00:00,0,0
258,2017-09-10 00:00:00,0,0
258,2017-09-10 02:00:00,0,0
258,2017-09-10 04:00:00,0,0
258,2017-09-10 06:00:00,0,0
258,2017-09-10 08:00:00,2,0
258,2017-09-10 10:00:00,3,2
258,2017-09-10 12:00:00,2,3
258,2017-09-10 14:00:00,2,3
258,2017-09-10 16:00:00,3,5
258,2017-09-10 18:00:00,6,4
258,2017-09-10 20:00:00,2,7
258,2017-09-10 22:00:00,1,2
258,2017-09-11 00:00:00,0,0
258,2017-09-11 02:00:00,0,0
258,2017-09-11 04:00:00,0,0
258,2017-09-11 06:00:00,0,0
258,2017-09-11 08:00:00,2,1
258,2017-09-11 10:00:00,4,3
258,2017-09-11 12:00:00,1,4
258,2017-09-11 14:00:00,2,2
258,2017-09-11 16:00:00,4,5
258,2017-09-11 18:00:00,6,4
258,2017-09-11 20:00:00,2,7
258,2017-09-11 22:00:00,1,2
258,2017-09-12 00:00:00,0,0
258,2017-09-12 02:00:00,0,0
258,2017-09-12 04:00:00,0,0
258,2017-09-12 06:00:00,0,0
258,2017-09-12 08:00:00,2,1
258,2017-09-12 10:00:00,4,4
258,2017-09-12 12:00:00,1,4
258,2017-09-12 14:00:00,2,2
258,2017-09-12 16:00:00,4,5
258,2017-09-12 18:00:00,5,3
258,2017-09-12 20:00:00,2,6
258,2017-09-12 22:00:00,1,2
258,2017-09-13 00:00:00,0,0
258,2017-09-13 02:00:00,0,0
258,2017-09-13 04:00:00,0,0
258,2017-09-13 06:00:00,0,0
258,2017-09-13 08:00:00,2,1
258,2017-09-13 10:00:00,3,3
258,2017-09-13 12:00:00,1,5
258,2017-09-13 14:00:00,2,3
258,2017-09-13 16:00:00,4,5
258,2017-09-13 18:00:00,4,3
258,2017-09-13 20:00:00,2,6
258,2017-09-13 22:00:00,1,2
258,2017-09-14 00:00:00,0,0
258,2017-09-14 02:00:00,0,0
258,2017-09-14 04:00:00,0,0
258,2017-09-14 06:00:00,0,0
258,2017-09-14 08:00:00,2,1
258,2017-09-14 10:00:00,3,3
258,2017-09-14 12:00:00,2,4
258,2017-09-14 14:00:00,2,3
258,2017-09-14 16:00:00,4,4
258,2017-09-14 18:00:00,3,5
258,2017-09-14 20:00:00,1,4
258,2017-09-14 22:00:00,1,2
258,2017-09-15 00:00:00,0,0
258,2017-09-15 02:00:00,0,0
258,2017-09-15 04:00:00,0,0
258,2017-09-15 06:00:00,0,0
258,2017-09-15 08:00:00,2,1
